DATE,Station_ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Station_Location,Station_Lat_Long_Interaction,Day_of_Week,Day_of_Year,Month,Temp_Diff,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Rolling_Mean_TMIN_30,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,EWMA_TMIN_30,Seasonal_TMIN_Anomaly,TMIN_Lag1,SnowyDay,SnowyDaysCount_7,Cumulative_SnowDepth_7,Rolling_Sum_SNWD_7,SNWD_Lag1,SNWD_Lag2,Cumulative_Snowfall_Lag7,SNWD_TMIN_Interaction,Snowfall_Intensity,SNWD_Snowfall_Diff,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Sum_PRCP_14,TMAX_PRCP_Interaction,TMIN_SNOW_Interaction,PRCP_SNOW_Interaction,Cold_Event
2008-09-05,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,13.3,31.1,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,4,249,9,17.8,11.67,10.36,12.54,16.1,7.8,0.77,11.87,12.54,0.56,12.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0
2008-09-06,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,17.2,31.1,5.6,0.0,0.0,42.8267_-71.6261,-3067.51,5,250,9,13.9,12.46,10.36,12.57,17.2,7.8,4.63,13.2,12.84,4.44,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,7.6,174.16,0.0,0.0,0
2008-09-07,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,18.9,27.8,130.8,0.0,0.0,42.8267_-71.6261,-3067.51,6,251,9,8.9,13.49,10.36,12.66,18.9,7.8,6.24,14.62,13.23,5.95,17.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,136.4,138.4,3636.24,0.0,0.0,0
2008-09-08,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,12.8,25.0,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,0,252,9,12.2,13.89,11.56,12.57,18.9,7.8,0.23,14.17,13.2,0.58,18.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.8,5.6,136.4,138.4,0.0,0.0,0.0,0
2008-09-09,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,12.8,25.6,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,1,253,9,12.8,14.2,12.2,12.54,18.9,7.8,0.27,13.83,13.18,1.08,12.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.8,136.4,138.4,0.0,0.0,0.0,0
2008-09-10,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,10.6,21.1,14.0,0.0,0.0,42.8267_-71.6261,-3067.51,2,254,9,10.5,13.97,11.56,12.39,18.9,7.8,-1.79,13.02,13.01,-1.16,12.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.4,152.4,295.4,0.0,0.0,1
2008-09-11,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,5.0,19.4,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,3,255,9,14.4,12.94,8.36,12.06,18.9,5.0,-7.06,11.01,12.49,-6.0,10.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,150.4,152.4,0.0,0.0,0.0,1
2008-09-12,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,6.1,21.1,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,4,256,9,15.0,11.91,5.66,11.85,18.9,5.0,-5.75,9.79,12.08,-4.81,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,150.4,152.4,0.0,0.0,0.0,0
2008-09-13,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,9.4,18.9,2.5,0.0,0.0,42.8267_-71.6261,-3067.51,5,257,9,9.5,10.8,5.66,11.72,18.9,5.0,-2.32,9.69,11.91,-1.54,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.3,152.9,47.25,0.0,0.0,0
2008-09-14,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,15.6,26.1,10.2,0.0,0.0,42.8267_-71.6261,-3067.51,6,258,9,10.5,10.33,5.66,11.82,18.9,5.0,3.78,11.17,12.15,4.3,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,26.7,163.1,266.22,0.0,0.0,0
2008-09-15,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,18.3,25.6,5.3,0.0,0.0,42.8267_-71.6261,-3067.51,0,259,9,7.3,11.11,5.66,11.96,18.9,5.0,6.34,12.95,12.54,7.64,15.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.5,32.0,168.4,135.68,0.0,0.0,0
2008-09-16,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,10.0,26.1,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,1,260,9,16.1,10.71,5.66,11.85,18.9,5.0,-1.85,12.21,12.38,0.84,18.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,10.2,32.0,168.4,0.0,0.0,0.0,0
2008-09-17,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,7.2,18.9,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,2,261,9,11.7,10.23,5.66,11.59,18.9,5.0,-4.39,10.96,12.04,-0.18,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,18.0,168.4,0.0,0.0,0.0,0
2008-09-18,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,7.8,23.3,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,3,262,9,15.5,10.63,6.76,11.32,18.9,5.0,-3.51,10.17,11.77,-1.15,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,168.4,0.0,0.0,0.0,0
2008-09-19,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.8,18.9,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,4,263,9,16.1,10.16,5.44,11.13,18.9,2.8,-8.33,8.33,11.19,-6.19,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,168.4,0.0,0.0,0.0,1
2008-09-20,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,1.1,15.6,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,5,264,9,14.5,8.97,2.12,10.85,18.9,1.1,-9.75,6.52,10.54,-6.67,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,162.8,0.0,0.0,0.0,1
2008-09-21,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,1.7,18.9,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,6,265,9,17.2,6.99,1.46,10.52,18.9,1.1,-8.82,5.32,9.97,-5.36,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,32.0,0.0,0.0,0.0,1
2008-09-22,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,5.0,25.0,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,0,266,9,20.0,5.09,1.46,10.24,18.9,1.1,-5.25,5.24,9.65,-3.57,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0
2008-09-23,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,5.0,17.2,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,1,267,9,12.2,4.37,1.46,10.02,18.9,1.1,-5.02,5.18,9.35,-4.02,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0
2008-09-24,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,4.4,18.9,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,2,268,9,14.5,3.97,1.46,9.72,18.9,1.1,-5.32,4.98,9.03,-5.29,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1
2008-09-25,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,5.0,20.0,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,3,269,9,15.0,3.57,1.46,9.54,18.9,1.1,-4.54,4.99,8.77,-3.31,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0
2008-09-26,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,6.1,18.3,0.5,0.0,0.0,42.8267_-71.6261,-3067.51,4,270,9,12.2,4.04,1.46,9.48,18.9,1.1,-3.38,5.27,8.6,-1.66,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.5,9.15,0.0,0.0,0
2008-09-27,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,11.7,16.1,42.9,0.0,0.0,42.8267_-71.6261,-3067.51,5,271,9,4.4,5.56,3.32,9.58,18.9,1.1,2.12,6.87,8.8,2.79,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,43.4,58.9,690.69,0.0,0.0,0
2008-09-28,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,15.0,18.3,12.7,0.0,0.0,42.8267_-71.6261,-3067.51,6,272,9,3.3,7.46,4.76,9.71,18.9,1.1,5.29,8.91,9.2,5.45,11.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.5,56.1,61.4,232.41,0.0,0.0,0
2008-09-29,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,16.1,22.8,1.5,0.0,0.0,42.8267_-71.6261,-3067.51,0,273,9,6.7,9.04,4.76,9.85,18.9,1.1,6.25,10.7,9.64,6.59,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,42.9,57.6,57.6,34.2,0.0,0.0,0
2008-09-30,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,14.4,21.7,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,1,274,9,7.3,10.39,4.76,9.94,18.9,1.1,4.46,11.63,9.95,5.23,16.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,12.7,57.6,57.6,0.0,0.0,0.0,0
2008-10-01,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,13.3,17.2,8.4,0.0,0.0,42.8267_-71.6261,-3067.51,2,275,10,3.9,11.66,5.66,10.05,18.9,1.1,3.25,12.05,10.17,5.01,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,66.0,66.0,144.48,0.0,0.0,0
2008-10-02,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,11.7,19.4,3.8,0.0,0.0,42.8267_-71.6261,-3067.51,3,276,10,7.7,12.61,9.46,10.09,18.9,1.1,1.61,11.96,10.27,3.17,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,69.8,69.8,73.72,0.0,0.0,0
2008-10-03,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.8,17.2,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,4,277,10,14.4,12.14,8.14,9.78,18.9,1.1,-6.98,9.67,9.78,-3.84,11.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,8.4,69.3,69.8,0.0,0.0,0.0,1
2008-10-04,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.8,15.6,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,5,278,10,12.8,10.87,2.8,9.46,18.9,1.1,-6.66,7.95,9.33,-4.11,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,26.4,69.8,0.0,0.0,0.0,1
2008-10-05,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.2,16.1,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,6,279,10,13.9,9.04,2.56,9.09,18.9,1.1,-6.89,6.51,8.87,-5.02,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,69.8,0.0,0.0,0.0,1
2008-10-06,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.8,17.2,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,0,280,10,14.4,7.14,2.56,8.61,18.9,1.1,-5.81,5.59,8.48,-3.42,2.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,69.8,0.0,0.0,0.0,0
2008-10-07,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,1.7,14.4,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,1,281,10,12.7,5.33,2.0,8.04,18.3,1.1,-6.34,4.61,8.04,-4.25,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,69.8,0.0,0.0,0.0,1
2008-10-08,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,0.0,17.8,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,2,282,10,17.8,3.43,1.02,7.61,18.3,0.0,-7.61,3.46,7.52,-7.13,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,69.8,0.0,0.0,0.0,1
2008-10-09,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,0.6,21.7,3.8,0.0,0.0,42.8267_-71.6261,-3067.51,3,283,10,21.1,1.84,0.36,7.21,18.3,0.0,-6.61,2.75,7.08,-4.18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,73.6,82.46,0.0,0.0,1
2008-10-10,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,6.1,22.8,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,4,284,10,16.7,2.31,0.36,7.06,18.3,0.0,-0.96,3.58,7.01,0.21,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.8,73.1,0.0,0.0,0.0,0
2008-10-11,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,3.9,21.1,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,5,285,10,17.2,2.47,0.36,7.02,18.3,0.0,-3.12,3.66,6.81,-1.06,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,30.2,0.0,0.0,0.0,0
2008-10-12,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.8,20.0,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,6,286,10,17.2,2.56,0.36,6.91,18.3,0.0,-4.11,3.45,6.55,-1.79,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,17.5,0.0,0.0,0.0,0
2008-10-13,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.8,21.7,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,0,287,10,18.9,2.56,0.36,6.69,18.3,0.0,-3.89,3.29,6.31,-0.17,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,16.0,0.0,0.0,0.0,0
2008-10-14,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.8,21.7,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,1,288,10,18.9,2.71,0.36,6.26,18.3,0.0,-3.46,3.16,6.09,-0.56,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,16.0,0.0,0.0,0.0,0
2008-10-15,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,8.9,16.7,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,2,289,10,7.8,3.99,1.92,5.95,16.1,0.0,2.95,4.6,6.27,4.69,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,7.6,0.0,0.0,0.0,0
2008-10-16,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,7.8,20.0,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,3,290,10,12.2,5.01,2.8,5.88,16.1,0.0,1.92,5.4,6.37,2.32,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0
2008-10-17,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,3.9,17.8,1.8,0.0,0.0,42.8267_-71.6261,-3067.51,4,291,10,13.9,4.7,2.8,5.77,16.1,0.0,-1.87,5.02,6.21,0.98,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.6,32.04,0.0,0.0,0
2008-10-18,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-1.7,13.9,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,5,292,10,15.6,3.9,1.0,5.45,16.1,-1.7,-7.15,3.34,5.7,-4.38,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.8,0.0,1.8,5.6,0.0,-0.0,0.0,1
2008-10-19,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-1.7,12.2,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,6,293,10,13.9,3.26,-1.7,5.3,16.1,-1.7,-7.0,2.08,5.22,-3.01,-1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.8,1.8,5.6,0.0,-0.0,0.0,1
2008-10-20,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-3.9,10.0,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,0,294,10,13.9,2.3,-2.58,5.13,16.1,-3.9,-9.03,0.59,4.63,-5.11,-1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.8,5.6,0.0,-0.0,0.0,1
2008-10-21,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-3.9,15.0,0.3,0.0,0.0,42.8267_-71.6261,-3067.51,1,295,10,18.9,1.34,-3.9,4.95,16.1,-3.9,-8.85,-0.54,4.08,-6.05,-3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.1,5.9,4.5,-0.0,0.0,1
2008-10-22,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,1.7,14.4,2.3,0.0,0.0,42.8267_-71.6261,-3067.51,2,296,10,12.7,0.31,-3.9,4.84,16.1,-3.9,-3.14,0.02,3.93,-2.62,-3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4.4,8.2,33.12,0.0,0.0,0
2008-10-23,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-1.7,8.3,0.3,0.0,0.0,42.8267_-71.6261,-3067.51,3,297,10,10.0,-1.04,-3.9,4.61,16.1,-3.9,-6.31,-0.41,3.56,-5.14,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.3,0.3,4.7,4.7,2.49,-0.0,0.0,1
2008-10-24,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-4.4,10.0,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,4,298,10,14.4,-2.23,-4.1,4.32,16.1,-4.4,-8.72,-1.41,3.05,-7.28,-1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3,2.3,2.9,4.7,0.0,-0.0,0.0,1
2008-10-25,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-4.4,17.8,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,5,299,10,22.2,-2.61,-4.4,4.01,16.1,-4.4,-8.41,-2.15,2.57,-6.46,-4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.3,2.9,4.7,0.0,-0.0,0.0,1
2008-10-26,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,1.1,17.2,34.8,0.0,0.0,42.8267_-71.6261,-3067.51,6,300,10,16.1,-2.21,-4.4,3.84,16.1,-4.4,-2.74,-1.34,2.48,-1.59,-4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,39.5,598.56,0.0,0.0,0
2008-10-27,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,1.1,18.3,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,0,301,10,17.2,-1.5,-4.4,3.49,16.1,-4.4,-2.39,-0.73,2.39,-2.0,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,0.0,37.7,39.5,0.0,0.0,0.0,0
2008-10-28,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,1.1,19.4,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,1,302,10,18.3,-0.79,-4.4,3.02,16.1,-4.4,-1.92,-0.27,2.3,-0.76,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,37.4,39.5,0.0,0.0,0.0,0
2008-10-29,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,2.2,10.0,8.4,0.0,0.0,42.8267_-71.6261,-3067.51,2,303,10,7.8,-0.71,-4.4,2.56,14.4,-4.4,-0.36,0.35,2.3,0.45,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,47.9,84.0,0.0,0.0,0
2008-10-30,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-1.7,6.1,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,3,304,10,7.8,-0.71,-4.4,2.02,13.3,-4.4,-3.72,-0.17,2.04,-4.04,2.2,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,8.4,0.0,43.2,47.9,0.0,-0.0,0.0,0
2008-10-31,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-5.0,6.7,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,4,305,10,11.7,-0.8,-4.64,1.41,11.7,-5.0,-6.41,-1.37,1.58,-5.66,-1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,8.4,43.2,46.1,0.0,-0.0,0.0,1
2008-11-01,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-4.4,17.2,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,5,306,11,21.6,-0.8,-4.64,0.88,8.9,-5.0,-5.28,-2.13,1.2,-4.86,-5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,43.2,46.1,0.0,-0.0,0.0,0
2008-11-02,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-2.2,12.2,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,6,307,11,14.4,-1.27,-4.64,0.71,8.9,-5.0,-2.91,-2.15,0.98,-3.39,-4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8.4,46.1,0.0,-0.0,0.0,0
2008-11-03,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-6.1,7.2,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,0,308,11,13.3,-2.3,-5.44,0.41,8.9,-6.1,-6.51,-3.14,0.52,-6.2,-2.2,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8.4,46.1,0.0,-0.0,0.0,1
2008-11-04,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,-3.3,10.6,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,1,309,11,13.9,-2.93,-5.44,0.23,8.9,-6.1,-3.53,-3.18,0.28,-1.73,-6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8.4,45.8,0.0,-0.0,0.0,0
2008-11-05,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,0.6,18.9,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,2,310,11,18.3,-3.16,-5.44,0.16,8.9,-6.1,0.44,-2.23,0.3,0.95,-3.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0
2008-11-06,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,6.7,17.2,1.8,0.0,0.0,42.8267_-71.6261,-3067.51,3,311,11,10.5,-1.96,-5.44,0.32,8.9,-6.1,6.38,0.0,0.71,6.46,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,45.0,30.96,0.0,0.0,0
2008-11-07,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,12.8,15.0,10.7,0.0,0.0,42.8267_-71.6261,-3067.51,4,312,11,2.2,0.59,-5.08,0.75,12.8,-6.1,12.05,3.2,1.49,10.36,6.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,12.5,55.7,160.5,0.0,0.0,0
2008-11-08,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,13.3,16.7,0.5,0.0,0.0,42.8267_-71.6261,-3067.51,5,313,11,3.4,3.11,-4.42,1.17,13.3,-6.1,12.13,5.73,2.25,12.49,12.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,1.8,13.0,56.2,8.35,0.0,0.0,0
2008-11-09,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,9.4,17.8,3.8,0.0,0.0,42.8267_-71.6261,-3067.51,6,314,11,8.4,4.77,-4.42,1.28,13.3,-6.1,8.12,6.64,2.71,10.08,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.7,16.8,25.2,67.64,0.0,0.0,0
2008-11-10,USC00272302,42.8267,-71.6261,73.2,NH E MILFORD,Fall,4.4,13.3,0.0,0.0,0.0,42.8267_-71.6261,-3067.51,0,315,11,8.9,6.27,-0.96,1.3,13.3,-6.1,3.1,6.08,2.82,5.19,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.5,16.8,25.2,0.0,0.0,0.0,0
