DATE,Station_ID,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,LATITUDE,LONGITUDE,ELEVATION,STATION_NAME
2025-04-19,US1NHCH0002,US1NHCH0002,Spring,,,0.0,0.0,,42.8988,-72.5235,120.7,WEST CHESTERFIELD 0.3 WNW
2025-04-20,US1NHCH0002,US1NHCH0002,Spring,,,4.8,,,42.8988,-72.5235,120.7,WEST CHESTERFIELD 0.3 WNW
2025-04-21,US1NHCH0002,US1NHCH0002,Spring,,,0.0,0.0,,42.8988,-72.5235,120.7,WEST CHESTERFIELD 0.3 WNW
2025-04-22,US1NHCH0002,US1NHCH0002,Spring,,,2.5,,,42.8988,-72.5235,120.7,WEST CHESTERFIELD 0.3 WNW
2025-03-26,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-03-27,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-03-29,US1NHCH0020,US1NHCH0020,Spring,,,2.8,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-03-30,US1NHCH0020,US1NHCH0020,Spring,,,6.4,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-03-31,US1NHCH0020,US1NHCH0020,Spring,,,1.3,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-01,US1NHCH0020,US1NHCH0020,Spring,,,17.0,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-02,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-03,US1NHCH0020,US1NHCH0020,Spring,,,11.9,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-04,US1NHCH0020,US1NHCH0020,Spring,,,6.9,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-05,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-06,US1NHCH0020,US1NHCH0020,Spring,,,15.7,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-07,US1NHCH0020,US1NHCH0020,Spring,,,5.3,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-08,US1NHCH0020,US1NHCH0020,Spring,,,4.3,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-09,US1NHCH0020,US1NHCH0020,Spring,,,2.3,23.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-10,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-11,US1NHCH0020,US1NHCH0020,Spring,,,3.8,33.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-12,US1NHCH0020,US1NHCH0020,Spring,,,5.8,51.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-13,US1NHCH0020,US1NHCH0020,Spring,,,13.5,119.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-14,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-15,US1NHCH0020,US1NHCH0020,Spring,,,4.6,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-16,US1NHCH0020,US1NHCH0020,Spring,,,2.5,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-17,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-18,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-19,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-20,US1NHCH0020,US1NHCH0020,Spring,,,1.8,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-21,US1NHCH0020,US1NHCH0020,Spring,,,0.0,0.0,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-04-22,US1NHCH0020,US1NHCH0020,Spring,,,4.1,,,42.731,-71.952,363.3,RINDGE 3.2 ESE
2025-03-26,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-03-27,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-03-28,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-03-29,US1NHCH0021,US1NHCH0021,Spring,,,6.4,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-03-30,US1NHCH0021,US1NHCH0021,Spring,,,11.4,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-03-31,US1NHCH0021,US1NHCH0021,Spring,,,2.5,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-04,US1NHCH0021,US1NHCH0021,Spring,,,,,0.0,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-05,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-06,US1NHCH0021,US1NHCH0021,Spring,,,10.4,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-07,US1NHCH0021,US1NHCH0021,Spring,,,3.8,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-08,US1NHCH0021,US1NHCH0021,Spring,,,2.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-09,US1NHCH0021,US1NHCH0021,Spring,,,0.5,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-10,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-11,US1NHCH0021,US1NHCH0021,Spring,,,4.6,,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-12,US1NHCH0021,US1NHCH0021,Spring,,,2.8,,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-13,US1NHCH0021,US1NHCH0021,Spring,,,6.4,,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-14,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-15,US1NHCH0021,US1NHCH0021,Spring,,,4.3,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-16,US1NHCH0021,US1NHCH0021,Spring,,,1.3,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-17,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-18,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-19,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-20,US1NHCH0021,US1NHCH0021,Spring,,,3.6,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-21,US1NHCH0021,US1NHCH0021,Spring,,,0.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-04-22,US1NHCH0021,US1NHCH0021,Spring,,,3.0,0.0,,42.9313,-72.2682,148.7,KEENE 2.0 SE
2025-03-26,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-03-27,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-03-28,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-03-29,US1NHCH0024,US1NHCH0024,Spring,,,8.4,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-03-30,US1NHCH0024,US1NHCH0024,Spring,,,13.7,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-03-31,US1NHCH0024,US1NHCH0024,Spring,,,1.8,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-01,US1NHCH0024,US1NHCH0024,Spring,,,4.8,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-02,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-03,US1NHCH0024,US1NHCH0024,Spring,,,19.8,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-04,US1NHCH0024,US1NHCH0024,Spring,,,7.6,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-05,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-06,US1NHCH0024,US1NHCH0024,Spring,,,14.2,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-07,US1NHCH0024,US1NHCH0024,Spring,,,0.8,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-08,US1NHCH0024,US1NHCH0024,Spring,,,1.3,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-09,US1NHCH0024,US1NHCH0024,Spring,,,0.5,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-10,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-11,US1NHCH0024,US1NHCH0024,Spring,,,4.6,5.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-12,US1NHCH0024,US1NHCH0024,Spring,,,8.6,51.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-13,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-14,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-15,US1NHCH0024,US1NHCH0024,Spring,,,4.6,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-16,US1NHCH0024,US1NHCH0024,Spring,,,1.3,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-17,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-18,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-19,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-20,US1NHCH0024,US1NHCH0024,Spring,,,5.1,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-21,US1NHCH0024,US1NHCH0024,Spring,,,0.0,0.0,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-04-22,US1NHCH0024,US1NHCH0024,Spring,,,3.3,,,42.984,-72.314,158.8,KEENE 2.5 NNW
2025-03-26,US1NHCH0026,US1NHCH0026,Spring,,,0.0,0.0,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-03-27,US1NHCH0026,US1NHCH0026,Spring,,,0.0,0.0,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-03-29,US1NHCH0026,US1NHCH0026,Spring,,,6.9,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-03-30,US1NHCH0026,US1NHCH0026,Spring,,,11.9,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-03-31,US1NHCH0026,US1NHCH0026,Spring,,,3.3,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-01,US1NHCH0026,US1NHCH0026,Spring,,,4.3,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-03,US1NHCH0026,US1NHCH0026,Spring,,,18.0,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-04,US1NHCH0026,US1NHCH0026,Spring,,,8.1,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-05,US1NHCH0026,US1NHCH0026,Spring,,,0.0,0.0,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-06,US1NHCH0026,US1NHCH0026,Spring,,,10.4,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-07,US1NHCH0026,US1NHCH0026,Spring,,,5.3,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-08,US1NHCH0026,US1NHCH0026,Spring,,,2.8,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-09,US1NHCH0026,US1NHCH0026,Spring,,,1.3,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-10,US1NHCH0026,US1NHCH0026,Spring,,,0.0,0.0,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-12,US1NHCH0026,US1NHCH0026,Spring,,,4.3,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-13,US1NHCH0026,US1NHCH0026,Spring,,,5.1,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-14,US1NHCH0026,US1NHCH0026,Spring,,,0.0,0.0,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-15,US1NHCH0026,US1NHCH0026,Spring,,,5.1,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-16,US1NHCH0026,US1NHCH0026,Spring,,,1.0,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-17,US1NHCH0026,US1NHCH0026,Spring,,,0.0,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-18,US1NHCH0026,US1NHCH0026,Spring,,,0.0,0.0,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-19,US1NHCH0026,US1NHCH0026,Spring,,,0.0,0.0,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-20,US1NHCH0026,US1NHCH0026,Spring,,,6.1,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-21,US1NHCH0026,US1NHCH0026,Spring,,,0.0,0.0,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-04-22,US1NHCH0026,US1NHCH0026,Spring,,,3.8,,,42.9293,-72.2728,145.1,KEENE 1.9 SE
2025-03-26,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-03-27,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-03-28,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-03-29,US1NHCH0031,US1NHCH0031,Spring,,,3.3,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-03-30,US1NHCH0031,US1NHCH0031,Spring,,,8.9,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-03-31,US1NHCH0031,US1NHCH0031,Spring,,,3.8,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-01,US1NHCH0031,US1NHCH0031,Spring,,,3.3,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-02,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-03,US1NHCH0031,US1NHCH0031,Spring,,,15.2,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-04,US1NHCH0031,US1NHCH0031,Spring,,,6.6,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-05,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-06,US1NHCH0031,US1NHCH0031,Spring,,,15.0,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-07,US1NHCH0031,US1NHCH0031,Spring,,,3.3,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-08,US1NHCH0031,US1NHCH0031,Spring,,,4.3,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-09,US1NHCH0031,US1NHCH0031,Spring,,,0.8,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-10,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-11,US1NHCH0031,US1NHCH0031,Spring,,,3.6,3.0,3.0,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-12,US1NHCH0031,US1NHCH0031,Spring,,,11.2,43.0,43.0,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-13,US1NHCH0031,US1NHCH0031,Spring,,,3.6,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-14,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-15,US1NHCH0031,US1NHCH0031,Spring,,,2.3,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-16,US1NHCH0031,US1NHCH0031,Spring,,,1.3,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-17,US1NHCH0031,US1NHCH0031,Spring,,,0.0,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-18,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-19,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-20,US1NHCH0031,US1NHCH0031,Spring,,,2.0,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-21,US1NHCH0031,US1NHCH0031,Spring,,,0.0,0.0,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-04-22,US1NHCH0031,US1NHCH0031,Spring,,,2.3,,,42.8202,-72.5093,114.0,HINSDALE 2.5 NNW
2025-03-26,US1NHCH0032,US1NHCH0032,Spring,,,0.0,0.0,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-03-29,US1NHCH0032,US1NHCH0032,Spring,,,7.1,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-03-30,US1NHCH0032,US1NHCH0032,Spring,,,13.2,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-03-31,US1NHCH0032,US1NHCH0032,Spring,,,2.3,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-01,US1NHCH0032,US1NHCH0032,Spring,,,4.6,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-02,US1NHCH0032,US1NHCH0032,Spring,,,0.0,0.0,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-03,US1NHCH0032,US1NHCH0032,Spring,,,19.6,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-05,US1NHCH0032,US1NHCH0032,Spring,,,0.0,0.0,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-06,US1NHCH0032,US1NHCH0032,Spring,,,15.0,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-12,US1NHCH0032,US1NHCH0032,Spring,,,11.2,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-13,US1NHCH0032,US1NHCH0032,Spring,,,0.3,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-14,US1NHCH0032,US1NHCH0032,Spring,,,0.0,0.0,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-15,US1NHCH0032,US1NHCH0032,Spring,,,4.1,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-16,US1NHCH0032,US1NHCH0032,Spring,,,1.5,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-17,US1NHCH0032,US1NHCH0032,Spring,,,0.0,0.0,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-18,US1NHCH0032,US1NHCH0032,Spring,,,0.0,0.0,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-19,US1NHCH0032,US1NHCH0032,Spring,,,0.0,0.0,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-04-20,US1NHCH0032,US1NHCH0032,Spring,,,4.1,,,42.9384,-72.3163,155.1,KEENE 1.2 SW
2025-03-26,US1NHCR0015,US1NHCR0015,Spring,,,17.0,0.0,145.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-03-27,US1NHCR0015,US1NHCR0015,Spring,,,1.0,0.0,127.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-03-28,US1NHCR0015,US1NHCR0015,Spring,,,0.0,0.0,89.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-03-29,US1NHCR0015,US1NHCR0015,Spring,,,13.2,152.0,272.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-03-30,US1NHCR0015,US1NHCR0015,Spring,,,8.4,0.0,279.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-03-31,US1NHCR0015,US1NHCR0015,Spring,,,9.9,0.0,246.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-01,US1NHCR0015,US1NHCR0015,Spring,,,3.3,0.0,216.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-02,US1NHCR0015,US1NHCR0015,Spring,,,0.0,0.0,191.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-03,US1NHCR0015,US1NHCR0015,Spring,,,20.1,25.0,216.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-04,US1NHCR0015,US1NHCR0015,Spring,,,0.5,0.0,198.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-05,US1NHCR0015,US1NHCR0015,Spring,,,0.0,0.0,170.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-06,US1NHCR0015,US1NHCR0015,Spring,,,8.6,0.0,183.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-07,US1NHCR0015,US1NHCR0015,Spring,,,0.0,0.0,140.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-08,US1NHCR0015,US1NHCR0015,Spring,,,0.0,0.0,132.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-09,US1NHCR0015,US1NHCR0015,Spring,,,2.3,0.0,132.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-10,US1NHCR0015,US1NHCR0015,Spring,,,0.0,0.0,127.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-11,US1NHCR0015,US1NHCR0015,Spring,,,0.5,0.0,119.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-12,US1NHCR0015,US1NHCR0015,Spring,,,2.3,5.0,107.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-15,US1NHCR0015,US1NHCR0015,Spring,,,1.0,0.0,61.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-16,US1NHCR0015,US1NHCR0015,Spring,,,0.0,0.0,38.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-17,US1NHCR0015,US1NHCR0015,Spring,,,0.3,0.0,18.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-18,US1NHCR0015,US1NHCR0015,Spring,,,0.0,0.0,0.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-04-19,US1NHCR0015,US1NHCR0015,Spring,,,1.3,0.0,0.0,44.1907,-71.226,355.4,JACKSON 3.7 NW
2025-03-26,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-03-27,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-03-28,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-03-29,US1NHCR0034,US1NHCR0034,Spring,,,7.6,41.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-03-30,US1NHCR0034,US1NHCR0034,Spring,,,8.9,38.0,76.0,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-03-31,US1NHCR0034,US1NHCR0034,Spring,,,6.6,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-01,US1NHCR0034,US1NHCR0034,Spring,,,2.3,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-02,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-03,US1NHCR0034,US1NHCR0034,Spring,,,9.4,5.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-04,US1NHCR0034,US1NHCR0034,Spring,,,6.4,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-06,US1NHCR0034,US1NHCR0034,Spring,,,9.7,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-07,US1NHCR0034,US1NHCR0034,Spring,,,0.8,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-08,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-09,US1NHCR0034,US1NHCR0034,Spring,,,1.8,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-10,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-11,US1NHCR0034,US1NHCR0034,Spring,,,0.8,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-12,US1NHCR0034,US1NHCR0034,Spring,,,3.0,30.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-13,US1NHCR0034,US1NHCR0034,Spring,,,9.4,30.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-14,US1NHCR0034,US1NHCR0034,Spring,,,0.3,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-15,US1NHCR0034,US1NHCR0034,Spring,,,4.6,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-16,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-17,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-18,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-19,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-20,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-21,US1NHCR0034,US1NHCR0034,Spring,,,0.0,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-04-22,US1NHCR0034,US1NHCR0034,Spring,,,2.5,0.0,,43.6392,-71.0521,196.6,WAKEFIELD 6.0 NNW
2025-03-26,US1NHCR0041,US1NHCR0041,Spring,,,0.0,0.0,,43.9265,-71.2156,201.2,ALBANY 2.8 SW
