DATE,ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Week,TMIN_10thPercentile_Week,Temp_Diff,SnowyDay,SNWD_Lag1,SNWD_Lag2,SnowyDaysCount_7,Cumulative_SnowDepth_7,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Day_of_Week,Day_of_Year,SNWD_TMIN_Interaction,Snowfall_Intensity,Seasonal_TMIN_Deviation,Rolling_Mean_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,Previous_Season_TMIN,Rolling_Sum_PRCP_14,Cumulative_Snowfall_Lag7,TMIN_SNOW_Interaction,TMAX_PRCP_Interaction,Seasonal_TMIN_Anomaly,Days_Since_Last_Precip,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,EWMA_TMIN_30,SNWD_Snowfall_Diff,TMIN_Lag1,TMAX_Lag1,SNOW_Lag1,Rolling_Sum_SNWD_7
1948-03-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-21.1,-12.2,0.0,0.0,711.0,11,-25.0,8.9,0,711.0,711.0,3.0,4876.0,0.0,0.0,10.5,-19.83,-24.4,6,74,-15002.1,0.0,-12.78,-20.78,-0.32,-21.09,-24.4,21.2,166.0,-0.0,-0.0,-6.7,2.0,-12.2,-30.6,-20.81,711.0,-24.4,-18.3,0.0,4876.0
1948-03-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.2,-1.1,0.0,0.0,686.0,12,-22.2,11.1,0,711.0,711.0,2.0,4876.0,0.0,0.0,4.1,-18.71,-24.4,0,75,-8369.2,0.0,-3.88,-20.37,8.17,-18.87,-21.1,21.2,247.0,-0.0,-0.0,2.8,2.0,-12.2,-30.6,-20.25,686.0,-21.1,-12.2,0.0,4876.0
1948-03-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-2.8,2.8,2.5,0.0,508.0,12,-22.2,5.6,0,686.0,711.0,1.0,4698.0,0.0,0.0,5.3,-16.73,-24.4,1,76,-1422.4,0.0,5.52,-19.45,16.65,-14.85,-12.2,22.4,242.0,-0.0,7.0,12.69,5.0,-2.8,-30.6,-19.13,508.0,-12.2,-1.1,0.0,4698.0
1948-03-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.2,-2.8,0.0,0.0,457.0,12,-22.2,9.4,0,508.0,686.0,1.0,4495.0,2.5,0.0,5.3,-16.73,-24.4,2,77,-5575.4,0.0,-3.88,-19.04,6.84,-14.19,-2.8,17.6,178.0,-0.0,-0.0,2.95,5.0,-2.8,-30.6,-18.68,457.0,-2.8,2.8,0.0,4495.0
1948-03-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.3,-9.4,0.0,0.0,457.0,12,-22.2,3.9,0,457.0,508.0,0.0,4241.0,0.0,2.5,2.5,-15.77,-24.4,3,78,-6078.1,0.0,-4.98,-19.06,5.76,-13.97,-12.2,15.3,195.0,-0.0,-0.0,2.8,5.0,-2.8,-30.6,-18.33,457.0,-12.2,-2.8,0.0,4241.0
1948-03-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-11.7,0.0,14.7,23.0,457.0,12,-22.2,11.7,1,457.0,457.0,1.0,3987.0,0.0,0.0,17.2,-13.96,-22.42,4,79,-5346.9,0.05,-3.38,-18.67,6.97,-13.4,-13.3,30.0,195.0,-269.1,0.0,3.52,3.0,-2.8,-30.6,-17.9,456.95,-13.3,-9.4,0.0,3987.0
1948-03-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.1,1.1,7.1,0.0,457.0,12,-22.2,7.2,0,457.0,457.0,1.0,3733.0,14.7,0.0,24.3,-11.34,-16.42,5,80,-2787.7,0.0,2.22,-18.21,12.11,-11.57,-11.7,37.1,195.0,-0.0,7.81,7.95,1.0,-2.8,-30.6,-17.14,457.0,-11.7,0.0,23.0,3733.0
1948-03-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.2,4.4,14.7,0.0,254.0,12,-22.2,11.6,0,457.0,457.0,1.0,3276.0,7.1,14.7,39.0,-9.36,-12.64,6,81,-1828.8,0.0,1.12,-17.61,10.41,-10.48,-6.1,49.5,154.0,-0.0,64.68,6.74,1.0,-2.8,-30.6,-16.5,254.0,-6.1,1.1,0.0,3276.0
1948-03-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.0,3.9,8.1,0.0,76.0,13,-20.6,8.9,0,254.0,457.0,1.0,2666.0,14.7,7.1,47.1,-8.33,-12.64,0,82,-380.0,0.0,3.32,-16.93,11.93,-9.11,-7.2,51.2,73.0,-0.0,31.59,9.09,1.0,-2.8,-30.6,-15.76,76.0,-7.2,4.4,0.0,2666.0
1948-03-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.3,-3.9,0.0,0.0,76.0,13,-20.6,4.4,0,76.0,254.0,1.0,2234.0,8.1,14.7,44.6,-9.11,-12.64,1,83,-630.8,0.0,0.02,-16.52,8.22,-8.91,-5.0,49.9,53.0,-0.0,-0.0,6.12,1.0,-2.8,-30.6,-15.28,76.0,-5.0,3.9,0.0,2234.0
1948-03-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-16.1,0.0,0.0,0.0,51.0,13,-20.6,16.1,0,76.0,76.0,1.0,1828.0,0.0,8.1,44.6,-9.67,-14.42,2,84,-821.1,0.0,-7.78,-16.33,0.23,-10.71,-8.3,49.9,53.0,-0.0,0.0,-2.27,1.0,-2.8,-30.6,-15.33,51.0,-8.3,-3.9,0.0,1828.0
1948-03-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-18.3,-10.0,0.0,0.0,51.0,13,-20.6,8.3,0,51.0,76.0,1.0,1422.0,0.0,0.0,44.6,-10.39,-16.98,3,85,-933.3,0.0,-9.98,-16.44,-1.86,-12.6,-16.1,47.1,0.0,-0.0,-0.0,-5.18,1.0,-2.8,-30.6,-15.52,51.0,-16.1,0.0,0.0,1422.0
1948-03-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.0,1.1,0.0,0.0,51.0,13,-20.6,11.1,0,51.0,51.0,0.0,1016.0,0.0,0.0,29.9,-10.14,-16.98,4,86,-510.0,0.0,-1.68,-16.33,6.33,-11.95,-18.3,47.1,23.0,-0.0,0.0,2.32,1.0,-2.8,-30.6,-15.17,51.0,-18.3,-10.0,0.0,1016.0
1948-03-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,0.0,5.0,12.2,0.0,0.0,13,-20.6,5.0,0,51.0,51.0,0.0,559.0,0.0,0.0,35.0,-9.27,-16.98,5,87,0.0,0.0,8.32,-15.79,15.79,-8.97,-10.0,59.3,23.0,0.0,61.0,12.4,5.0,0.0,-30.6,-14.19,0.0,-10.0,1.1,0.0,559.0
1948-03-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-17.8,0.0,1.3,18.0,25.0,13,-20.6,17.8,1,0.0,51.0,1.0,330.0,12.2,0.0,21.6,-10.79,-18.0,6,88,-445.0,0.69,-9.48,-15.79,-2.01,-11.17,0.0,60.6,23.0,-320.4,0.0,-5.82,1.0,0.0,-30.6,-14.42,24.31,0.0,5.0,0.0,330.0
1948-03-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-18.3,-6.7,0.0,0.0,25.0,14,-18.9,11.6,0,25.0,0.0,1.0,279.0,1.3,12.2,13.5,-12.69,-18.3,0,89,-457.5,0.0,-9.98,-15.81,-2.49,-12.96,-17.8,60.6,23.0,-0.0,-0.0,-7.21,1.0,0.0,-30.6,-14.67,25.0,-17.8,0.0,18.0,279.0
1948-03-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.0,-3.9,0.0,0.0,25.0,14,-18.9,6.1,0,25.0,25.0,1.0,228.0,0.0,1.3,13.5,-12.93,-18.3,1,90,-250.0,0.0,-1.68,-15.37,5.37,-12.22,-18.3,58.1,23.0,-0.0,-0.0,0.72,1.0,0.0,-30.6,-14.37,25.0,-18.3,-6.7,0.0,228.0
1948-03-31,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.9,2.8,0.3,0.0,0.0,14,-18.9,6.7,0,25.0,25.0,1.0,177.0,0.0,0.0,13.8,-11.19,-18.3,2,91,-0.0,0.0,4.42,-14.77,10.87,-10.14,-10.0,58.4,23.0,-0.0,0.84,6.5,3.0,0.0,-30.6,-13.69,0.0,-10.0,-3.9,0.0,177.0
1948-04-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,0.0,3.3,15.7,0.0,0.0,14,-18.9,3.3,0,0.0,25.0,1.0,126.0,0.3,0.0,29.5,-8.57,-18.0,3,92,0.0,0.0,8.32,-14.22,14.22,-7.6,-3.9,74.1,23.0,0.0,51.81,10.3,1.0,0.0,-30.6,-12.81,0.0,-3.9,2.8,0.0,126.0
1948-04-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.6,4.4,3.8,18.0,0.0,14,-18.9,15.0,1,0.0,0.0,2.0,75.0,15.7,0.3,33.3,-8.66,-18.0,4,93,-0.0,18.0,-2.28,-14.07,3.47,-8.35,0.0,63.2,0.0,-190.8,16.72,0.38,1.0,0.0,-30.6,-12.67,-18.0,0.0,3.3,0.0,75.0
1948-04-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-18.9,-10.6,0.8,15.0,25.0,14,-18.9,8.3,1,0.0,0.0,3.0,100.0,3.8,15.7,21.9,-11.36,-18.54,5,94,-472.5,0.58,-10.58,-13.68,-5.22,-10.99,-10.6,56.9,0.0,-283.5,-8.48,-7.77,1.0,0.0,-30.6,-13.07,24.42,-10.6,4.4,18.0,100.0
1948-04-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-21.1,-7.2,0.0,0.0,0.0,14,-18.9,13.9,0,25.0,0.0,2.0,75.0,0.8,3.8,20.6,-11.83,-19.78,6,95,-0.0,0.0,-12.78,-13.36,-7.74,-13.52,-18.9,42.2,18.0,-0.0,-0.0,-9.39,1.0,0.0,-24.4,-13.59,0.0,-18.9,-10.6,15.0,75.0
1948-04-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.2,3.9,0.0,0.0,0.0,15,-16.1,11.1,0,0.0,25.0,2.0,50.0,0.0,0.8,20.6,-10.24,-19.78,0,96,-0.0,0.0,1.12,-12.83,5.63,-11.94,-21.1,34.1,18.0,-0.0,0.0,4.25,1.0,0.0,-24.4,-13.18,0.0,-21.1,-7.2,0.0,50.0
1948-04-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.3,2.8,7.1,0.0,0.0,15,-16.1,6.1,0,0.0,0.0,2.0,25.0,0.0,0.0,27.7,-9.29,-19.78,1,97,-0.0,0.0,5.02,-12.44,9.14,-9.78,-7.2,41.2,18.0,-0.0,19.88,8.0,3.0,0.0,-24.4,-12.54,0.0,-7.2,3.9,0.0,25.0
1948-04-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.9,1.7,0.0,0.0,0.0,15,-16.1,5.6,0,0.0,0.0,2.0,25.0,7.1,0.0,27.4,-9.29,-19.78,2,98,-0.0,0.0,4.42,-11.9,8.0,-8.31,-3.3,41.2,18.0,-0.0,0.0,6.96,3.0,0.0,-24.4,-11.98,0.0,-3.3,2.8,0.0,25.0
1948-04-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-4.4,3.3,1.3,0.0,0.0,15,-16.1,7.7,0,0.0,0.0,2.0,25.0,0.0,7.1,13.0,-9.91,-19.78,3,99,-0.0,0.0,3.92,-11.49,7.09,-7.33,-3.9,42.5,18.0,-0.0,4.29,6.85,2.0,0.0,-24.4,-11.49,0.0,-3.9,1.7,0.0,25.0
1948-04-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-17.8,-0.6,3.0,56.0,0.0,15,-16.1,17.2,1,0.0,0.0,2.0,25.0,1.3,0.0,12.2,-10.94,-19.78,4,100,-0.0,56.0,-9.48,-11.68,-6.12,-9.95,-4.4,45.5,36.0,-996.8,-1.8,-6.17,1.0,0.0,-24.4,-11.9,-56.0,-4.4,3.3,0.0,25.0
1948-04-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-21.1,-15.6,0.0,0.0,0.0,15,-16.1,5.5,0,0.0,0.0,1.0,0.0,3.0,1.3,11.4,-11.26,-21.1,5,101,-0.0,0.0,-12.78,-11.71,-9.39,-12.74,-17.8,33.3,51.0,-0.0,-0.0,-10.04,1.0,0.0,-24.4,-12.49,0.0,-17.8,-0.6,56.0,0.0
1948-04-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-17.2,0.6,17.0,33.0,0.0,15,-16.1,17.8,1,0.0,0.0,2.0,0.0,0.0,3.0,28.4,-10.7,-19.12,6,102,-0.0,33.0,-8.88,-11.47,-5.73,-13.85,-21.1,49.0,33.0,-567.6,10.2,-6.49,2.0,0.0,-24.4,-12.8,-33.0,-21.1,-15.6,0.0,0.0
1948-04-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,2.8,6.6,0.0,0.0,16,-14.4,9.5,0,0.0,0.0,2.0,0.0,17.0,0.0,35.0,-10.63,-19.12,0,103,-0.0,0.0,1.62,-10.88,4.18,-12.06,-17.2,55.6,33.0,-0.0,18.48,3.44,1.0,0.0,-21.1,-12.4,0.0,-17.2,0.6,33.0,0.0
1948-04-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.6,-3.3,0.0,0.0,0.0,16,-14.4,7.3,0,0.0,0.0,2.0,0.0,6.6,17.0,27.9,-11.67,-19.12,1,104,-0.0,0.0,-2.28,-10.53,-0.07,-11.7,-6.7,55.6,33.0,-0.0,-0.0,-1.64,1.0,0.0,-21.1,-12.29,0.0,-6.7,2.8,0.0,0.0
1948-04-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.0,-3.9,11.4,107.0,51.0,16,-14.4,6.1,1,0.0,0.0,3.0,51.0,0.0,6.6,39.3,-12.54,-19.12,2,105,-510.0,2.06,-1.68,-10.46,0.46,-11.27,-10.6,66.7,33.0,-1070.0,-44.46,-1.68,2.0,0.0,-21.1,-12.14,48.94,-10.6,-3.3,0.0,51.0
1948-04-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,-2.2,0.0,0.0,51.0,16,-14.4,4.5,0,51.0,0.0,3.0,102.0,11.4,0.0,38.0,-12.87,-19.12,3,106,-341.7,0.0,1.62,-10.59,3.89,-10.13,-10.0,51.0,33.0,-0.0,-0.0,1.34,2.0,0.0,-21.1,-11.79,51.0,-10.0,-3.9,107.0,102.0
1948-04-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.0,-0.6,0.5,5.0,51.0,16,-14.4,4.4,1,51.0,51.0,3.0,153.0,0.0,11.4,35.5,-11.04,-18.76,4,107,-255.0,0.1,3.32,-10.35,5.35,-8.85,-6.7,47.7,71.0,-25.0,-0.3,2.48,2.0,0.0,-21.1,-11.35,50.9,-6.7,-2.2,0.0,153.0
1948-04-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-17.8,-1.7,4.3,74.0,102.0,16,-14.4,16.1,1,51.0,51.0,4.0,255.0,0.5,0.0,39.8,-10.57,-17.44,5,108,-1815.6,0.72,-9.48,-10.5,-7.3,-11.09,-5.0,51.2,56.0,-1317.2,-7.31,-10.64,1.0,0.0,-21.1,-11.77,101.28,-5.0,-0.6,5.0,255.0
1948-04-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-14.4,-2.2,0.0,0.0,51.0,16,-14.4,12.2,0,102.0,51.0,3.0,306.0,4.3,0.5,22.8,-10.17,-15.76,6,109,-734.4,0.0,-6.08,-10.59,-3.81,-11.91,-17.8,51.2,89.0,-0.0,-0.0,-6.62,1.0,0.0,-21.1,-11.94,51.0,-17.8,-1.7,74.0,306.0
1948-04-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.0,2.2,0.0,0.0,0.0,17,-12.8,7.2,0,51.0,102.0,3.0,306.0,0.0,4.3,16.2,-9.93,-15.76,0,110,-0.0,0.0,3.32,-10.55,5.55,-10.19,-14.4,51.2,89.0,-0.0,0.0,1.74,1.0,0.0,-21.1,-11.49,0.0,-14.4,-2.2,0.0,306.0
1948-04-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,0.0,5.6,39.6,0.0,0.0,17,-12.8,5.6,0,0.0,51.0,3.0,306.0,0.0,0.0,55.8,-8.41,-15.76,1,111,0.0,0.0,8.32,-10.31,10.31,-7.64,-5.0,83.7,89.0,0.0,221.76,6.44,3.0,0.0,-21.1,-10.75,0.0,-5.0,2.2,0.0,306.0
1948-04-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.3,4.4,18.3,0.0,0.0,17,-12.8,12.7,0,0.0,0.0,2.0,255.0,39.6,0.0,62.7,-8.17,-15.76,2,112,-0.0,0.0,0.02,-10.42,2.12,-7.8,0.0,102.0,196.0,-0.0,80.52,-1.91,1.0,0.0,-21.1,-10.59,0.0,0.0,5.6,0.0,255.0
1948-04-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-9.4,1.7,0.0,0.0,0.0,17,-12.8,11.1,0,0.0,0.0,2.0,204.0,18.3,39.6,62.7,-8.56,-15.76,3,113,-0.0,0.0,-1.08,-10.46,1.06,-8.2,-8.3,100.7,196.0,-0.0,0.0,-3.36,1.0,0.0,-21.1,-10.51,0.0,-8.3,4.4,0.0,204.0
1948-04-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.3,2.8,0.3,5.0,0.0,17,-12.8,6.1,1,0.0,0.0,2.0,153.0,0.0,18.3,62.5,-8.31,-15.76,4,114,-0.0,5.0,5.02,-10.03,6.73,-6.98,-9.4,98.0,145.0,-16.5,0.84,3.62,2.0,0.0,-21.1,-10.05,-5.0,-9.4,1.7,0.0,153.0
1948-04-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-1.7,5.6,0.3,5.0,0.0,17,-12.8,7.3,1,0.0,0.0,2.0,51.0,0.3,0.0,58.5,-6.01,-11.4,5,115,-0.0,5.0,6.62,-9.48,7.78,-5.66,-3.3,98.3,219.0,-8.5,1.68,5.91,1.0,0.0,-21.1,-9.51,-5.0,-3.3,2.8,5.0,51.0
1948-04-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.6,3.9,0.0,0.0,0.0,17,-12.8,9.5,0,0.0,0.0,2.0,0.0,0.3,0.3,58.5,-4.76,-8.74,6,116,-0.0,0.0,2.72,-9.33,3.73,-5.64,-1.7,81.3,186.0,-0.0,0.0,1.44,1.0,0.0,-21.1,-9.26,0.0,-1.7,5.6,5.0,0.0
1948-04-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,0.0,0.0,0.0,0.0,18,-10.6,6.7,0,0.0,0.0,2.0,0.0,0.0,0.3,58.5,-5.0,-8.74,0,117,-0.0,0.0,1.62,-9.56,2.86,-5.91,-5.6,74.7,186.0,-0.0,0.0,-0.35,1.0,0.0,-21.1,-9.09,0.0,-5.6,3.9,0.0,0.0
1948-04-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.0,-2.2,0.0,0.0,0.0,18,-10.6,7.8,0,0.0,0.0,2.0,0.0,0.0,0.0,18.9,-6.43,-9.64,1,118,-0.0,0.0,-1.68,-9.3,-0.7,-6.93,-6.7,74.7,186.0,-0.0,-0.0,-3.88,1.0,0.0,-21.1,-9.15,0.0,-6.7,0.0,0.0,0.0
1948-04-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-9.4,-4.4,0.8,15.0,0.0,18,-10.6,5.0,1,0.0,0.0,3.0,0.0,0.0,0.0,1.4,-6.59,-9.64,2,119,-0.0,15.0,-1.08,-9.0,-0.4,-7.55,-10.0,64.1,79.0,-141.0,-3.52,-3.61,4.0,0.0,-21.1,-9.17,-15.0,-10.0,-2.2,0.0,0.0
1948-04-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.3,-4.4,8.6,74.0,51.0,18,-10.6,3.9,1,0.0,0.0,4.0,51.0,0.8,0.0,10.0,-6.43,-9.64,3,120,-423.3,1.42,0.02,-8.94,0.64,-7.74,-9.4,72.7,79.0,-614.2,-37.84,-2.59,1.0,0.0,-21.1,-9.11,49.58,-9.4,-4.4,15.0,51.0
1948-04-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.3,-2.8,11.7,117.0,152.0,18,-10.6,5.5,1,51.0,0.0,4.0,203.0,8.6,0.8,21.4,-7.14,-9.64,4,121,-1261.6,0.76,0.02,-9.09,0.79,-7.88,-8.3,83.9,79.0,-971.1,-32.76,-3.44,1.0,0.0,-21.1,-9.06,151.24,-8.3,-4.4,74.0,203.0
1948-05-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.8,-5.6,7.1,64.0,102.0,18,-10.6,2.2,1,152.0,51.0,4.0,305.0,11.7,8.6,28.2,-8.01,-9.64,5,122,-795.6,0.62,0.52,-9.35,1.55,-7.86,-8.3,86.7,10.0,-499.2,-39.76,-3.6,1.0,0.0,-21.1,-8.98,101.38,-8.3,-2.8,117.0,305.0
1948-05-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,-4.4,1.3,18.0,102.0,18,-10.6,2.3,1,102.0,152.0,5.0,407.0,7.1,11.7,29.5,-8.17,-9.64,6,123,-683.4,0.17,1.62,-9.22,2.52,-7.57,-7.8,88.0,10.0,-120.6,-5.72,-2.35,1.0,0.0,-21.1,-8.83,101.83,-7.8,-5.6,64.0,407.0
1948-05-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,0.6,0.0,0.0,76.0,19,-10.0,7.3,0,102.0,102.0,5.0,483.0,1.3,7.1,29.5,-8.17,-9.64,0,124,-509.2,0.0,1.62,-8.81,2.11,-7.35,-6.7,88.0,10.0,-0.0,0.0,-2.2,1.0,0.0,-21.1,-8.69,76.0,-6.7,-4.4,18.0,483.0
1948-05-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.0,3.3,0.0,0.0,0.0,19,-10.0,8.3,0,76.0,102.0,5.0,483.0,0.0,1.3,29.5,-7.46,-8.74,1,125,-0.0,0.0,3.32,-8.28,3.28,-6.76,-6.7,48.4,10.0,-0.0,0.0,-0.91,1.0,0.0,-21.1,-8.45,0.0,-6.7,0.6,0.0,483.0
1948-05-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.3,2.2,0.0,0.0,0.0,19,-10.0,5.5,0,0.0,76.0,4.0,483.0,0.0,0.0,28.7,-6.59,-8.3,2,126,-0.0,0.0,5.02,-8.15,4.85,-5.9,-5.0,30.1,25.0,-0.0,0.0,0.93,1.0,0.0,-21.1,-8.12,0.0,-5.0,3.3,0.0,483.0
1948-05-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-2.2,4.4,0.0,0.0,0.0,19,-10.0,6.6,0,0.0,0.0,3.0,432.0,0.0,0.0,20.1,-5.71,-8.0,3,127,-0.0,0.0,6.12,-8.11,5.91,-4.97,-3.3,30.1,99.0,-0.0,0.0,1.49,1.0,0.0,-21.1,-7.74,0.0,-3.3,2.2,0.0,432.0
1948-05-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-2.2,1.7,24.6,0.0,0.0,19,-10.0,3.9,0,0.0,0.0,2.0,280.0,0.0,0.0,33.0,-4.84,-7.14,4,128,-0.0,0.0,6.12,-8.05,5.85,-4.28,-2.2,54.4,211.0,-0.0,41.82,2.17,5.0,0.0,-21.1,-7.38,0.0,-2.2,4.4,0.0,280.0
1948-05-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.2,2.8,5.1,15.0,0.0,19,-10.0,10.0,1,0.0,0.0,2.0,178.0,24.6,0.0,31.0,-4.76,-6.9,5,129,-0.0,15.0,1.12,-8.15,0.95,-5.01,-2.2,59.2,270.0,-108.0,14.28,-3.26,1.0,0.0,-21.1,-7.37,-15.0,-2.2,1.7,0.0,178.0
1948-05-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.8,2.2,2.3,5.0,0.0,19,-10.0,10.0,1,0.0,0.0,2.0,76.0,5.1,24.6,32.0,-4.91,-7.44,6,130,-0.0,5.0,0.52,-7.81,0.01,-5.71,-7.2,61.5,288.0,-39.0,5.06,-4.81,1.0,0.0,-21.1,-7.4,-5.0,-7.2,2.8,15.0,76.0
1948-05-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-1.7,2.8,5.3,0.0,0.0,20,-7.2,4.5,0,0.0,0.0,2.0,0.0,2.3,5.1,37.3,-4.2,-7.44,0,131,-0.0,0.0,6.62,-7.17,5.47,-4.71,-7.8,66.8,288.0,-0.0,14.84,1.05,1.0,0.0,-17.8,-7.03,0.0,-7.8,2.2,5.0,0.0
1948-05-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,0.0,7.8,5.3,0.0,0.0,20,-7.2,7.8,0,0.0,0.0,2.0,0.0,5.3,2.3,42.6,-3.49,-7.44,1,132,0.0,0.0,8.32,-6.59,6.59,-3.53,-1.7,72.1,288.0,0.0,41.34,2.84,1.0,0.0,-17.8,-6.58,0.0,-1.7,2.8,0.0,0.0
1948-05-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-0.6,7.8,2.3,0.0,0.0,20,-7.2,8.4,0,0.0,0.0,2.0,0.0,5.3,5.3,44.9,-3.1,-7.44,2,133,-0.0,0.0,7.72,-6.39,5.79,-2.8,0.0,73.6,273.0,-0.0,17.94,1.98,1.0,0.0,-17.8,-6.19,0.0,0.0,7.8,0.0,0.0
1948-05-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-1.1,4.4,0.0,0.0,0.0,20,-7.2,5.5,0,0.0,0.0,2.0,0.0,2.3,5.3,44.9,-2.94,-7.44,3,134,-0.0,0.0,7.22,-6.07,4.97,-2.37,-0.6,65.0,199.0,-0.0,0.0,1.9,1.0,0.0,-17.8,-5.86,0.0,-0.6,7.8,0.0,0.0
1948-05-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.0,0.0,10.2,46.0,25.0,20,-7.2,5.0,1,0.0,0.0,3.0,0.0,0.0,2.3,30.5,-3.34,-7.44,4,135,-125.0,1.77,3.32,-5.91,0.91,-3.03,-1.1,63.5,82.0,-230.0,0.0,-2.5,2.0,0.0,-17.8,-5.81,23.23,-1.1,4.4,0.0,0.0
